division,mandal,mandalCode,schCode,schoolName,management
ELR,DENDULURU,281524,28152402603,"RCM PS, KOVVALI",AIDED
ELR,DENDULURU,281524,28152402604,"SA PS, KOVVALI",AIDED
ELR,DENDULURU,281524,28152402605,"MPPS, KOVVALI",MPP-ZPP
ELR,DENDULURU,281524,28152402606,"ZPHS, KOVVALI",MPP-ZPP
TNK,NIDAMARRU,281525,28152500101,"MPPS (NO.1), THOKALAPALLI",MPP-ZPP
TNK,NIDAMARRU,281525,28152500102,"MPPS (NO.2), THOKALAPALLI",MPP-ZPP
TNK,NIDAMARRU,281525,28152500103,"ZPHS, THOKALAPALLI",MPP-ZPP
TNK,NIDAMARRU,281525,28152500201,"MPPS, BYNEPALLI",MPP-ZPP
TNK,NIDAMARRU,281525,28152500202,"MPPS, V KANDRIKA  GUNAPARRU",MPP-ZPP
TNK,NIDAMARRU,281525,28152500301,"MPPS, AMUDALAPALLI",MPP-ZPP
TNK,NIDAMARRU,281525,28152500401,"MPPS (NO.1), CHINANINDRAKOLANU",MPP-ZPP
TNK,NIDAMARRU,281525,28152500402,"MPPS (SC), CHINANINDRAKOLANU",MPP-ZPP
TNK,NIDAMARRU,281525,28152500403,"ZPHS, CHINANINDRAKOLANU",MPP-ZPP
TNK,NIDAMARRU,281525,28152500501,"MPPS, D GOPAVARAM",MPP-ZPP
TNK,NIDAMARRU,281525,28152500601,"MPPS (SC), PEDANINDRAKOLANU",MPP-ZPP
TNK,NIDAMARRU,281525,28152500602,"MPPS (NO.2), PEDANINDRAKOLANU",MPP-ZPP
TNK,NIDAMARRU,281525,28152500603,"MPPS, SANGA,  PEDANINDRAKOLANU",MPP-ZPP
TNK,NIDAMARRU,281525,28152500605,"MPPS  (NO.1), PEDANINDRAKOLANU",MPP-ZPP
TNK,NIDAMARRU,281525,28152500604,"MPPS, V PETA,  PEDANINDRAKOLANU",MPP-ZPP
TNK,NIDAMARRU,281525,28152500606,"ZPHS, PEDANINDRAKOLANU",MPP-ZPP
TNK,NIDAMARRU,281525,28152500801,"MPPS (NO.1), NIDAMARRU",MPP-ZPP
TNK,NIDAMARRU,281525,28152500802,"MPPS (NO.2), NIDAMARRU",MPP-ZPP
TNK,NIDAMARRU,281525,28152500803,"MPPS, V PURAM,  NIDAMARRU",MPP-ZPP
TNK,NIDAMARRU,281525,28152500804,"ZPHS, NIDAMARRU",MPP-ZPP
TNK,NIDAMARRU,281525,28152500901,"MPPS, GUNAPARRU",MPP-ZPP
TNK,NIDAMARRU,281525,28152501101,"MPPS, MANDALAPARRU",MPP-ZPP
TNK,NIDAMARRU,281525,28152501401,"MPPS, U GUDEM, NIDAMARRU",MPP-ZPP
TNK,NIDAMARRU,281525,28152501601,"MPPS (NO.1), ADAVIKOLANU",MPP-ZPP
TNK,NIDAMARRU,281525,28152501602,"MPPS (NO.2), ADAVIKOLANU",MPP-ZPP
TNK,NIDAMARRU,281525,28152501603,"MPPS, SN PURAM, ADAVIKOLANU",MPP-ZPP
TNK,NIDAMARRU,281525,28152501604,"ZPHS, ADAVIKOLANU",MPP-ZPP
TNK,NIDAMARRU,281525,28152501701,"MPPS, KAKARAMILLI",MPP-ZPP
TNK,NIDAMARRU,281525,28152501801,"MPPS (AA), BHUVANAPALLI",MPP-ZPP
TNK,NIDAMARRU,281525,28152501802,"MPPS, V PETA",MPP-ZPP
TNK,NIDAMARRU,281525,28152501803,"MPPS, SN PURAM",MPP-ZPP
TNK,NIDAMARRU,281525,28152501804,"MPPS, BHUVANAPALLI",MPP-ZPP
TNK,NIDAMARRU,281525,28152502101,"MPPS, CHANAMILLI",MPP-ZPP
TNK,NIDAMARRU,281525,28152502102,"MPPS, TURPUPETA",MPP-ZPP
TNK,NIDAMARRU,281525,28152502103,"ZPHS, CHANAMILLI",MPP-ZPP
TNK,NIDAMARRU,281525,28152502201,"MPPS, SIDDAPURAM",MPP-ZPP
TNK,NIDAMARRU,281525,28152502301,"MPPS, BAVAYAPALEM",MPP-ZPP
TNK,NIDAMARRU,281525,28152502302,"MPPS, E CHERUVU",MPP-ZPP
TNK,NIDAMARRU,281525,28152502303,"CBCNC PS, BAVAYAPALEM",AIDED
TNK,NIDAMARRU,281525,28152502304,"ZPHS, BAVAYAPALEM",MPP-ZPP
TNK,NIDAMARRU,281525,28152502401,"MPPS, KROVVIDI",MPP-ZPP
TNK,NIDAMARRU,281525,28152502402,"MPPS (URDU ), KROVVIDI",MPP-ZPP
TNK,NIDAMARRU,281525,28152502403,"MPPS (UG), KROVVIDI",MPP-ZPP
TNK,NIDAMARRU,281525,28152502404,"CBCNC PS, KROVVIDI",AIDED
TPG,GANAPAVARAM,281526,28152600101,"MPPS, JAGANNADHAPURAM",MPP-ZPP
TPG,GANAPAVARAM,281526,28152600201,"MPPS, CR PURAM",MPP-ZPP
TPG,GANAPAVARAM,281526,28152600301,"MPPS (NO.2), SARIPALLE",MPP-ZPP
TPG,GANAPAVARAM,281526,28152600302,"MPPS (NO.1), SARIPALLE",MPP-ZPP
TPG,GANAPAVARAM,281526,28152600401,"MPPS, 6TH WARD, GANAPAVARAM",MPP-ZPP
TPG,GANAPAVARAM,281526,28152600402,"MPPS, 10TH WARD, GANAPAVARAM",MPP-ZPP
TPG,GANAPAVARAM,281526,28152600403,"MPPS (NO.1), GANAPAVARAM",MPP-ZPP
TPG,GANAPAVARAM,281526,28152600404,"MPPS, 1ST WARD, GANAPAVARAM",MPP-ZPP
TPG,GANAPAVARAM,281526,28152600405,"MPPS, 11TH WARD, GANAPAVARAM",MPP-ZPP
TPG,GANAPAVARAM,281526,28152600406,"MPPS, GANDHINAGARAM",MPP-ZPP
TPG,GANAPAVARAM,281526,28152600407,"ZPHS (BOYS), GANAPAVARAM",MPP-ZPP
TPG,GANAPAVARAM,281526,28152600408,"ZPHS (GIRLS), GANAPAVARAM",MPP-ZPP
TPG,GANAPAVARAM,281526,28152600418,"GOVT JR. COLLEGE,  GANAPAVARAM",GOVT
TPG,GANAPAVARAM,281526,28152600501,"MPUPS, J KOMMARA",MPP-ZPP
TPG,GANAPAVARAM,281526,28152600601,"MPPS, VELAGAPALLI",MPP-ZPP
TPG,GANAPAVARAM,281526,28152600701,"MPUPS, VARADARAJAPURAM",MPP-ZPP
TPG,GANAPAVARAM,281526,28152600801,"MPPS (NO.2), KOTHAPALLI",MPP-ZPP
TPG,GANAPAVARAM,281526,28152600802,"MPUPS, KOTHAPALLI",MPP-ZPP
TPG,GANAPAVARAM,281526,28152600901,"MPPS (NO.1), ARDHAVARAM",MPP-ZPP
TPG,GANAPAVARAM,281526,28152600902,"MPPS (NO.2), ARDHAVARAM",MPP-ZPP
TPG,GANAPAVARAM,281526,28152600904,"ZPHS, ARDHAVARAM",MPP-ZPP
TPG,GANAPAVARAM,281526,28152601001,"MPPS (NO.2), JALLIKAKINADA",MPP-ZPP
TPG,GANAPAVARAM,281526,28152601002,"MPPS (NO.1), J KAKINADA",MPP-ZPP
TPG,GANAPAVARAM,281526,28152601101,"MPPS (NO.1), MUGGULLA",MPP-ZPP
TPG,GANAPAVARAM,281526,28152601102,"MPPS (AA), MUGGULLA",MPP-ZPP
TPG,GANAPAVARAM,281526,28152601103,"MPPS, SETTIPALEM",MPP-ZPP
TPG,GANAPAVARAM,281526,28152601201,"MPPS (NO.2), VALLURU",MPP-ZPP
TPG,GANAPAVARAM,281526,28152601202,"MPUPS, VALLURU",MPP-ZPP
TPG,GANAPAVARAM,281526,28152601301,"MPPS (MAIN), VEERESWARAPURAM",MPP-ZPP
TPG,GANAPAVARAM,281526,28152601302,"MPPS (NO.2), VEERESWARAPURAM",MPP-ZPP
TPG,GANAPAVARAM,281526,28152601401,"MPUPS, VAKAPALLI",MPP-ZPP
TPG,GANAPAVARAM,281526,28152601501,"MPUPS, CH AGRAHARAM",MPP-ZPP
TPG,GANAPAVARAM,281526,28152601601,"MPPS (NO.1), KASIPADU",MPP-ZPP
TPG,GANAPAVARAM,281526,28152601602,"MPPS (NO.2), KASIPADU",MPP-ZPP
TPG,GANAPAVARAM,281526,28152601603,"ZPHS, KASIPADU",MPP-ZPP
TPG,GANAPAVARAM,281526,28152601701,"MPPS, 4TH WARD, PIPPARA",MPP-ZPP
TPG,GANAPAVARAM,281526,28152601702,"MPPS, 5TH WARD, PIPPARA",MPP-ZPP
TPG,GANAPAVARAM,281526,28152601703,"MPPS (GIRLS), PIPPARA",MPP-ZPP
TPG,GANAPAVARAM,281526,28152601704,"MPPS, KOMATLAPALEM",MPP-ZPP
TPG,GANAPAVARAM,281526,28152601705,"MPPS (NO.1), PIPPARA",MPP-ZPP
TPG,GANAPAVARAM,281526,28152601706,"ZPHS, PIPPARA",MPP-ZPP
TPG,GANAPAVARAM,281526,28152601801,"MPPS, VENKATRAJAPURAM",MPP-ZPP
TPG,GANAPAVARAM,281526,28152601901,"MPPS (NO.2), A GOPAVARAM",MPP-ZPP
TPG,GANAPAVARAM,281526,28152601902,"MPUPS, A GOPAVARAM",MPP-ZPP
TPG,GANAPAVARAM,281526,28152602001,"MPPS (NO.1), KESAVARAM",MPP-ZPP
TPG,GANAPAVARAM,281526,28152602002,"MPPS (NO.2), KESAVARAM",MPP-ZPP
TPG,GANAPAVARAM,281526,28152602003,"MPPS, APPANNAPETA",MPP-ZPP
TPG,GANAPAVARAM,281526,28152602004,"MPPS, MALLAPARAJUPETA",MPP-ZPP
TPG,GANAPAVARAM,281526,28152602005,"ZPHS, KESAVARAM",MPP-ZPP
TPG,GANAPAVARAM,281526,28152602101,"MPUPS, S KONDEPADU",MPP-ZPP
TPG,GANAPAVARAM,281526,28152602201,"MPPS (NO.2), MUPPARTHIPADU",MPP-ZPP
TPG,GANAPAVARAM,281526,28152602202,"MPUPS, MUPPARTHIPADU",MPP-ZPP
TPG,GANAPAVARAM,281526,28152602301,"MPPS (NO.2), MOYYERU",MPP-ZPP
TPG,GANAPAVARAM,281526,28152602302,"MPPS, GV PALEM",MPP-ZPP
TPG,GANAPAVARAM,281526,28152602303,"MPPS (NO.1), MOYYERU",MPP-ZPP
TPG,GANAPAVARAM,281526,28152602401,"MPPS, D KUMUDAVALLI",MPP-ZPP
TPG,GANAPAVARAM,281526,28152602501,"MPPS (NO.2), KOMARRU",MPP-ZPP
TPG,GANAPAVARAM,281526,28152602402,"ZPHS, D KUMUDAVALLI",MPP-ZPP
TPG,GANAPAVARAM,281526,28152602502,"MPPS (NO.1), KOMARRU",MPP-ZPP
TPG,PENTAPADU,281527,28152700101,"MPPS (NO.2), JATLLAPALEM",MPP-ZPP
TPG,PENTAPADU,281527,28152700102,"MPUPS, MOUNJIPADU",MPP-ZPP
TPG,PENTAPADU,281527,28152700103,"MPUPS, JATLLAPALEM",MPP-ZPP
TPG,PENTAPADU,281527,28152700201,"MPPS (NO.1), UMAMAHESWARAM",MPP-ZPP
TPG,PENTAPADU,281527,28152700202,"MPPS(NO.2), UMAMAHESWARAM",MPP-ZPP
TPG,PENTAPADU,281527,28152700401,"MPPS, 1ST WARD",MPP-ZPP
TPG,PENTAPADU,281527,28152700402,"MPPS, 2ND WARD",MPP-ZPP
TPG,PENTAPADU,281527,28152700403,"MPPS, 6TH WARD",MPP-ZPP
TPG,PENTAPADU,281527,28152700404,"MPPS, 8TH WARD",MPP-ZPP
TPG,PENTAPADU,281527,28152700405,"MPPS, VELAMPETA",MPP-ZPP
TPG,PENTAPADU,281527,28152700406,"GPS, PENTAPADU",GOVT
TPG,PENTAPADU,281527,28152700407,"MPPS, PENTAPADU",MPP-ZPP
TPG,PENTAPADU,281527,28152700409,"GHS (POST BASIC), PENTAPADU",GOVT
TPG,PENTAPADU,281527,28152700410,"STVN HS, PENTAPADU",AIDED
TPG,PENTAPADU,281527,28152700501,"MPPS (NO.1), DARSIPARRU",MPP-ZPP
TPG,PENTAPADU,281527,28152700502,"MPPS, DARSIPARRU",MPP-ZPP
TPG,PENTAPADU,281527,28152700422,"GOVT JR. COLLEGE,  PENTAPADU",GOVT
TPG,PENTAPADU,281527,28152700503,"MPPS (NO.2), DARSIPARRU",MPP-ZPP
TPG,PENTAPADU,281527,28152700504,"ZPHS, DARSIPARRU",MPP-ZPP
TPG,PENTAPADU,281527,28152700601,"MPPS (NO.1), VALLURUPALLI",MPP-ZPP
TPG,PENTAPADU,281527,28152700602,"MPPS (NO.2), VALLURUPALLI",MPP-ZPP
TPG,PENTAPADU,281527,28152700701,"MPPS (NO.2), RACHARLA",MPP-ZPP
TPG,PENTAPADU,281527,28152700702,"MPPS, RACHARLA",MPP-ZPP
TPG,PENTAPADU,281527,28152700805,"MPPS, KAGULAMPADU",MPP-ZPP
TPG,PENTAPADU,281527,28152700801,"MPPS (NO.1), PRATHIPADU",MPP-ZPP
TPG,PENTAPADU,281527,28152700901,"MPPS (NO.1), ALAMPURAM",MPP-ZPP
TPG,PENTAPADU,281527,28152700802,"MPPS (NO.2), PRATHIPADU",MPP-ZPP
TPG,PENTAPADU,281527,28152700803,"MPPS, PRATHIPADU",MPP-ZPP
TPG,PENTAPADU,281527,28152700902,"MPPS (NO.2), ALAMPURAM",MPP-ZPP
TPG,PENTAPADU,281527,28152701002,"MPPS (NO.2), RAVIPADU",MPP-ZPP
TPG,PENTAPADU,281527,28152701003,"ZPHS, RAVIPADU",MPP-ZPP
TPG,PENTAPADU,281527,28152701101,"MPUPS, BODAPADU",MPP-ZPP
TPG,PENTAPADU,281527,28152701001,"MPPS (NO.1), RAVIPADU",MPP-ZPP
TPG,PENTAPADU,281527,28152701201,"MPPS (BC COLONY), MUDUNURU",MPP-ZPP
TPG,PENTAPADU,281527,28152701202,"MPPS (NO.2), MUDUNURU",MPP-ZPP
TPG,PENTAPADU,281527,28152701203,"MPPS (AR PETA), MUDUNURU",MPP-ZPP
TPG,PENTAPADU,281527,28152701204,"MPPS (NO.1), MUDUNURU",MPP-ZPP
TPG,PENTAPADU,281527,28152700903,"MPPS (NO.3), ALAMPURAM",MPP-ZPP
TPG,PENTAPADU,281527,28152700904,"ZPHS, ALAMPURAM",MPP-ZPP
TPG,PENTAPADU,281527,28152701205,"ZPHS, MUDUNURU",MPP-ZPP
TPG,PENTAPADU,281527,28152701301,"MPPS (NO.2), AKUTEEGAPADU",MPP-ZPP
TPG,PENTAPADU,281527,28152701302,"MPPS, RAVIKUNTA",MPP-ZPP
TPG,PENTAPADU,281527,28152701401,"MPPS(SW), KASPAPENTAPADU",MPP-ZPP
TPG,PENTAPADU,281527,28152701402,"MPPS (AR PETA), KASPAPENTAPADU",MPP-ZPP
TPG,PENTAPADU,281527,28152701403,"MPPS, MUKTEPURAM",MPP-ZPP
TPG,PENTAPADU,281527,28152701404,"MPPS (NO.1), KASPAPENTAPADU",MPP-ZPP
TPG,PENTAPADU,281527,28152701405,"ZPHS, KASPAPENTAPADU",MPP-ZPP
TPG,PENTAPADU,281527,28152701407,"MPPS (NO.1), AKUTEEGAPADU",MPP-ZPP
TPG,PENTAPADU,281527,28152701501,"MPPS (NO.1), YANALAPALLE",MPP-ZPP
TPG,PENTAPADU,281527,28152701502,"MPPS (NO.2), YANALAPALLE",MPP-ZPP
TPG,PENTAPADU,281527,28152701701,"MPPS (NO.1), WEST VIPPARRU",MPP-ZPP
TPG,PENTAPADU,281527,28152701702,"MPPS (NO.2), WEST VIPPARRU",MPP-ZPP
TPG,PENTAPADU,281527,28152701703,"MPPS, SRIRAMA PURAM",MPP-ZPP
TPG,PENTAPADU,281527,28152701704,"MPPS, ADI ANDHRA",MPP-ZPP
TPG,PENTAPADU,281527,28152701705,"MPPS, VADDIGUDEM",MPP-ZPP
TPG,PENTAPADU,281527,28152701706,"MPPS, UPPARA GUDEM",MPP-ZPP
TPG,PENTAPADU,281527,28152701707,"MPPS, TURPU PETA",MPP-ZPP
TPG,PENTAPADU,281527,28152701708,"MPPS, SUKHALADIBBA",MPP-ZPP
TPG,PENTAPADU,281527,28152701709,"ZPHS, WEST VIPPARRU",MPP-ZPP
TPG,PENTAPADU,281527,28152701801,"MPPS, PARIMELLA",MPP-ZPP
TPG,PENTAPADU,281527,28152701802,"ZPHS, PARIMELLA",MPP-ZPP
TPG,PENTAPADU,281527,28152701901,"MPPS, CHINTAPALLI",MPP-ZPP
TPG,PENTAPADU,281527,28152702001,"MPPS, KORUMILLI",MPP-ZPP
TPG,PENTAPADU,281527,28152702101,"MPPS, B KONDEPADU",MPP-ZPP
TPG,PENTAPADU,281527,28152702102,"MPPS (NO.1), B KONDEPADU",MPP-ZPP
TPG,PENTAPADU,281527,28152702201,"MPPS, MEENAVALLURU",MPP-ZPP
TPG,PENTAPADU,281527,28152702202,"MPPS (NO.1), RC PURAM",MPP-ZPP
TPG,PENTAPADU,281527,28152702203,"MPPS (NO.2), RC PURAM",MPP-ZPP
TPG,PENTAPADU,281527,28152702204,"ZPHS, MEENAVALLURU",MPP-ZPP
TNK,TANUKU,281528,28152800101,"MPUPS, KONALA",MPP-ZPP
TNK,TANUKU,281528,28152800202,"MPUPS, MUDDAPURAM",MPP-ZPP
TNK,TANUKU,281528,28152800201,"MPPS (NO.2), MUDDAPURAM",MPP-ZPP
TNK,TANUKU,281528,28152800301,"MPPS (NO.1), DUVVA",MPP-ZPP
TNK,TANUKU,281528,28152800303,"MPPS (NO.3), DUVVA",MPP-ZPP
TNK,TANUKU,281528,28152800304,"MPPS (NO.4), DUVVA",MPP-ZPP
TNK,TANUKU,281528,28152800306,"ZPHS, DUVVA",MPP-ZPP
TNK,TANUKU,281528,28152800402,"MPPS (NO.1), TETALI",MPP-ZPP
TNK,TANUKU,281528,28152800403,"MPPS (NO.2), TETALI",MPP-ZPP
TNK,TANUKU,281528,28152800404,"MPPS (NO.3), TETALI",MPP-ZPP
TNK,TANUKU,281528,28152800405,"ZPHS, TETALI",MPP-ZPP
TNK,TANUKU,281528,28152800501,"MPPS, PYDIPARRU",MPP-ZPP
TNK,TANUKU,281528,28152800502,"ZPHS, PYDIPARRU",MPP-ZPP
TNK,TANUKU,281528,28152800901,"MPPS (NO.1), MANDAPAKA",MPP-ZPP
TNK,TANUKU,281528,28152800902,"MPPS (NO.2), MANDAPAKA",MPP-ZPP
TNK,TANUKU,281528,28152800903,"MPPS, VENKATRAYAPURAM",MPP-ZPP
TNK,TANUKU,281528,28152800904,"MPPS (NO.3), MANDAPAKA",MPP-ZPP
TNK,TANUKU,281528,28152800905,"STR PS, VR PURAM",AIDED
TNK,TANUKU,281528,28152800906,"ZPHS, MANDAPAKA",MPP-ZPP
TNK,TANUKU,281528,28152801001,"MPPS (NO.1), VELPUR",MPP-ZPP
TNK,TANUKU,281528,28152801002,"MPPS (NO.3), VELPUR",MPP-ZPP
TNK,TANUKU,281528,28152801003,"MPPS (NO.4), VELPUR",MPP-ZPP
TNK,TANUKU,281528,28152801004,"MPPS, VEERABHADRAPURAM",MPP-ZPP
TNK,TANUKU,281528,28152801005,"MPPS, YERRAICHERUVU",MPP-ZPP
TNK,TANUKU,281528,28152801006,"MPPS (NO.5), VELPUR",MPP-ZPP
TNK,TANUKU,281528,28152801007,"MPPS, ML CHERUVU",MPP-ZPP
TNK,TANUKU,281528,28152801008,"MPUPS, VELPUR",MPP-ZPP
TNK,TANUKU,281528,28152801009,"ZPHS, VELPUR",MPP-ZPP
TNK,TANUKU,281528,28152801101,"MPPS (NO.2), KOMARAVARAM",MPP-ZPP
TNK,TANUKU,281528,28152801104,"MPPS (NO.1), KOMARAVARAM",MPP-ZPP
TNK,TANUKU,281528,28152801105,"ZPHS, KOMARAVARAM",MPP-ZPP
TNK,TANUKU,281528,28152890801,"MPL PS (NO.2), TANUKU",MPL
TNK,TANUKU,281528,28152890802,"MPL PS (NO.3), TANUKU",MPL
TNK,TANUKU,281528,28152890803,"MPL PS (NO.4), TANUKU",MPL
TNK,TANUKU,281528,28152890804,"MPL PS (NO.5), TANUKU",MPL
TNK,TANUKU,281528,28152890805,"MPL PS (NO.6), TANUKU",MPL
TNK,TANUKU,281528,28152890806,"MPL PS (NO.7), TANUKU",MPL
TNK,TANUKU,281528,28152890807,"MPL PS (NO.8), TANUKU",MPL
TNK,TANUKU,281528,28152890808,"MPL PS (NO.10), TANUKU",MPL
TNK,TANUKU,281528,28152890809,"MPL PS (NO.11), TANUKU",MPL
TNK,TANUKU,281528,28152890810,"MPL PS (NO.12), TANUKU",MPL
TNK,TANUKU,281528,28152890811,"MPL PS (NO.13), TANUKU",MPL
TNK,TANUKU,281528,28152890812,"MPL PS (NO.15), TANUKU",MPL
TNK,TANUKU,281528,28152890813,"MPL PS (NO.16), TANUKU",MPL
TNK,TANUKU,281528,28152890814,"MPL PS (NO.9), TANUKU",MPL
TNK,TANUKU,281528,28152890815,"BHARATHI  VIDYA  NILAYAM, TANUKU",AIDED
TNK,TANUKU,281528,28152890820,"MPL UPS (NO.14), TANUKU",MPL
TNK,TANUKU,281528,28152890821,"MPL UPS (NO.1), TANUKU",MPL
TNK,TANUKU,281528,28152890825,"ZPHS (B), TANUKU",MPP-ZPP
TNK,TANUKU,281528,28152890826,"ZPHS (G), TANUKU",MPP-ZPP
TNK,TANUKU,281528,28152890827,"ZPHS, TANUKU",MPP-ZPP
TNK,TANUKU,281528,28152890828,"SRI TIMMARAJU HS, TANUKU",AIDED
TNK,TANUKU,281528,28152890830,"SBSHS (O), TANUKU",MPL
TNK,TANUKU,281528,28152890897,"SKSD MAHILA KALASALA, TANUKU",AIDED
TNK,TANUKU,281528,28152890898,"GOVT JR. COLLEGE,  TANUKU",GOVT
TNK,TANUKU,281528,28152891003,"GOVT JR. COLLEGE,  TANUKU",GOVT
TNK,UNDRAJAVARAM,281529,28152900101,"MPPS (NO.1), VELIVENNU",MPP-ZPP
TNK,UNDRAJAVARAM,281529,28152900102,"MPPS (NO.2), VELIVENNU",MPP-ZPP
TNK,UNDRAJAVARAM,281529,28152900103,"ZPHS, VELIVENNU",MPP-ZPP
TNK,UNDRAJAVARAM,281529,28152900106,"MPPS (NO.3), VELIVENNU",MPP-ZPP
TNK,UNDRAJAVARAM,281529,28152900201,"MPPS (NO.1), KALDHARI",MPP-ZPP
TNK,UNDRAJAVARAM,281529,28152900202,"MPPS (NO.2), KALDHARI",MPP-ZPP
TNK,UNDRAJAVARAM,281529,28152900203,"MPPS (NO.3), KALDHARI",MPP-ZPP
TNK,UNDRAJAVARAM,281529,28152900301,"MPPS, DAMMENNU",MPP-ZPP
TNK,UNDRAJAVARAM,281529,28152900401,"MPPS (NO.2), MORTHA",MPP-ZPP
TNK,UNDRAJAVARAM,281529,28152900402,"MPPS (NO.3), MORTHA",MPP-ZPP
TNK,UNDRAJAVARAM,281529,28152900404,"MPPS (NO.1), MORTHA",MPP-ZPP
TNK,UNDRAJAVARAM,281529,28152900405,"ZPHS, MORTHA",MPP-ZPP
TNK,UNDRAJAVARAM,281529,28152900501,"MPPS, CHILAKAPADU",MPP-ZPP
TNK,UNDRAJAVARAM,281529,28152900601,"MPPS (NO.1), PASALAPUDI",MPP-ZPP
TNK,UNDRAJAVARAM,281529,28152900602,"MPPS (NO.2), PASALAPUDI",MPP-ZPP
TNK,UNDRAJAVARAM,281529,28152900701,"MPPS (NO.2), SURYARAOPALEM",MPP-ZPP
TNK,UNDRAJAVARAM,281529,28152900703,"MPPS (NO.1), SURYARAOPALEM",MPP-ZPP
TNK,UNDRAJAVARAM,281529,28152900704,"ZPHS, SURYARAOPALEM",MPP-ZPP
TNK,UNDRAJAVARAM,281529,28152900801,"MPPS (NO.1), VADLURU",MPP-ZPP
TNK,UNDRAJAVARAM,281529,28152900802,"MPPS (NO.2), VADLURU",MPP-ZPP
TNK,UNDRAJAVARAM,281529,28152900803,"MPPS, REDDYCHERUVU",MPP-ZPP
TNK,UNDRAJAVARAM,281529,28152900804,"ZPHS, VADLURU",MPP-ZPP
TNK,UNDRAJAVARAM,281529,28152900901,"MPPS (NO.1), SATYAWADA",MPP-ZPP
TNK,UNDRAJAVARAM,281529,28152900902,"MPPS (NO.2), SATYAWADA",MPP-ZPP
TNK,UNDRAJAVARAM,281529,28152900903,"ZPHS, SATYAWADA",MPP-ZPP
TNK,UNDRAJAVARAM,281529,28152901001,"MPPS (NO.2), CHIVATAM",MPP-ZPP
TNK,UNDRAJAVARAM,281529,28152901002,"MPPS (NO.1), CHIVATAM",MPP-ZPP
TNK,UNDRAJAVARAM,281529,28152901003,"ZPHS, CHIVATAM",MPP-ZPP
TNK,UNDRAJAVARAM,281529,28152901101,"MPPS (NO.2), UNDRAJAVARAM",MPP-ZPP
TNK,UNDRAJAVARAM,281529,28152901102,"MPPS (NO.3), UNDRAJAVARAM",MPP-ZPP
TNK,UNDRAJAVARAM,281529,28152901103,"MPPS (NO.4), UNDRAJAVARAM",MPP-ZPP
TNK,UNDRAJAVARAM,281529,28152901104,"MPPS (NO.1), UNDRAJAVARAM",MPP-ZPP
TNK,UNDRAJAVARAM,281529,28152901105,"ZPHS, UNDRAJAVARAM",MPP-ZPP
TNK,UNDRAJAVARAM,281529,28152901201,"MPPS, VELAGADURRU",MPP-ZPP
TNK,UNDRAJAVARAM,281529,28152901301,"MPPS (NO.2), TADIPARRU",MPP-ZPP
TNK,UNDRAJAVARAM,281529,28152901303,"MPPS (NO.1), TADIPARRU",MPP-ZPP
TNK,UNDRAJAVARAM,281529,28152901304,"ZPHS, TADIPARRU",MPP-ZPP
TNK,UNDRAJAVARAM,281529,28152901401,"MPPS (NO.2), PALANGI",MPP-ZPP
TNK,UNDRAJAVARAM,281529,28152901402,"MPPS (NO.1), PALANGI",MPP-ZPP
TNK,UNDRAJAVARAM,281529,28152901501,"MPPS, KARRAVARISAVARAM",MPP-ZPP
TNK,PERAVALI,281530,28153000101,"MPPS (NO.1), NADUPALLI KOTA",MPP-ZPP
TNK,PERAVALI,281530,28153000102,"MPPS (NO.2), NADUPALLI KOTA",MPP-ZPP
TNK,PERAVALI,281530,28153000103,"MPPS, NADUPALLI",MPP-ZPP
TNK,PERAVALI,281530,28153000104,"MPPS (NO.2), NADUPALLI",MPP-ZPP
TNK,PERAVALI,281530,28153000201,"MPPS (NO.1), KANURU",MPP-ZPP
TNK,PERAVALI,281530,28153000202,"MPPS (NO.3), KANURU",MPP-ZPP
TNK,PERAVALI,281530,28153000203,"MPPS (NO.2), KANURU",MPP-ZPP
TNK,PERAVALI,281530,28153000205,"ZPHS, KANURU",MPP-ZPP
TNK,PERAVALI,281530,28153000301,"MPPS (NO.2), K AGRAHARAM",MPP-ZPP
TNK,PERAVALI,281530,28153000302,"MPUPS, KANURU AGRAHARAM",MPP-ZPP
TNK,PERAVALI,281530,28153000401,"MPPS (NO.2), USULUMARRU",MPP-ZPP
TNK,PERAVALI,281530,28153000402,"MPPS, USULUMARRUPADU",MPP-ZPP
TNK,PERAVALI,281530,28153000403,"MPUPS, USULUMARRU",MPP-ZPP
TNK,PERAVALI,281530,28153000501,"MPPS (NO.2), TEEPARRU",MPP-ZPP
TNK,PERAVALI,281530,28153000502,"MPPS, TEEPARRU",MPP-ZPP
TNK,PERAVALI,281530,28153000601,"MPPS, KAKARAPARRU",MPP-ZPP
TNK,PERAVALI,281530,28153000602,"MPPS (NO.3), KAKARAPARRU",MPP-ZPP
TNK,PERAVALI,281530,28153000603,"MPPS, SEETHARAMAPARAM",MPP-ZPP
TNK,PERAVALI,281530,28153000604,"MPPS, VENKATARAYAPURAM",MPP-ZPP
TNK,PERAVALI,281530,28153000605,"ZPHS, KAKARAPARRU",MPP-ZPP
TNK,PERAVALI,281530,28153000701,"MPPS (NO.2), AZZARAM",MPP-ZPP
TNK,PERAVALI,281530,28153000702,"MPPS, AZZARAM",MPP-ZPP
TNK,PERAVALI,281530,28153000801,"MPPS (NO.2), PERAVALI",MPP-ZPP
